,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
53,-0.2673622586296056,2.2489233139783336,-2.031554576586579,-1.0391589429595565,-1.055433749804739,0.0028870561796162488,-0.17344897857463068,-0.10088252091183529,-0.19033877076324585
54,-1.849311813731905,2.5273368596492958,-2.2381072771484236,-1.6422793179912556,-1.7925794465499785,0.7265732294309454,-0.29165986533360155,1.3427664523235865,0.5914588039448502
55,8.361861094565096,-1.8259075474430926,2.226598470588199,-2.156413186968656,0.18817257574572543,-2.5818192655976526,0.5778565025626927,-0.5676921142378679,1.3409699731442568
56,-3.060732414477759,1.1956288305202087,4.322653474244185,2.813663019285571,-1.1033833050873594,-0.2429149279980379,1.2697635927864495,0.19601917804100144,0.13502178996276834
57,7.957315346671621,0.2040708998709378,1.5046147195162838,-0.3777634945109655,-0.8508644914061088,-2.4974022224050363,0.9580138053291276,-0.9565474402771776,1.1849285023225449
58,3.6082255792452287,-6.465938737836879,-4.804110697167728,4.189675441848594,-0.23776904191024448,-0.570875919996823,-1.7520432490100732,1.1963066081034095,-0.20004489230366632
59,-3.068085251259829,1.1618608094601481,4.326584372754403,2.8949812633350698,-1.1237505967088162,-0.261503452385226,1.2387963349278124,0.2683859517993453,0.08475801143126578
60,-2.776806036781802,2.3561966292563357,-6.497794031511431,0.7867853753475545,6.5426402847091,-1.2293036951941791,4.296873591610595,1.7452861283801493,0.3804056721606376
61,3.4742602445220467,-7.6309416986430625,-5.0927584515099324,3.1187704801331666,-0.2438877635431709,-0.3158681560077575,-1.6201916889876378,1.1159024543814522,-0.05845022923457481
62,-0.9447185440410246,2.4407318629929313,-2.0578491302684117,-1.4316201815357852,-1.071388066812602,0.8492351910213282,-0.274869688101147,0.17020170857448674,-0.2952468344119455
63,-1.4640601600344907,2.1333853085751366,-2.4238981232407757,-1.6050796048988374,-1.2700219283292478,0.48846151945408145,-0.027470231673706345,-0.017402514895957212,-0.29881823903422156
64,-1.887511600413706,0.40082198220512727,-5.590865636209563,0.7355275614428779,2.652374670005855,1.5853894815297958,-0.49569876193835105,-2.956603957781027,-1.628195423025948
65,-1.5372511556443282,2.4532279146183233,-2.44892742879817,-1.419435693095448,-1.2736515989953663,0.7011681316691075,-0.26504341908664236,0.16089700230207907,-0.2742923842503696
66,-1.1590065804123548,2.431905853166207,-1.6109830343754619,-1.2149283736382464,-1.538755691438214,0.17264904940369954,-0.37007958876998,0.6366097197898954,0.3094770599667791
67,-8.296192623053122,2.9540935905301517,5.2682369823261395,2.6636102810892863,2.6941457327963017,-0.23052925800583712,-2.426000435271475,0.19581482424661042,0.524227836243844
68,-2.0510018567808825,0.3643129949881218,4.001482600581015,2.6297808671172196,-2.4322102064714413,-0.0996512969195013,1.9757195553648608,-0.3154190291301745,-0.8912927665782685
69,-6.290386433501881,2.2484773314471056,4.941844687449873,2.7884990610426987,1.2448684463619601,-0.2431461775133605,-0.9807352108955515,0.18431511797050992,0.35715773510124565
70,-1.6501642825282006,-8.0902122879473,-2.631097989749304,3.89876004225305,-1.5299919272170963,8.365006072819634,2.3533231735311535,-1.9665684008449482,5.295663886086513
71,-2.205149245404399,-0.1841170772954658,3.938393702639072,2.245091401869969,-2.2548239328914326,-0.1186018464529056,1.9023176587636934,-0.31023447246502583,-0.8835862738706634
72,-4.673166391581457,-9.204882481850131,2.8304413867118967,-4.021940398158891,0.6836049591392972,-0.4656310116442273,0.5688765088106716,-0.44281630957227724,-0.668527594329407
